CustomerID,Age,Gender,Income,CreditScore,MaritalStatus,LoanAmount,LoanStatus
671,60,Male,27699,714,Divorced,46715,0
672,28,Male,88165,693,Divorced,46692,1
673,35,Female,60455,657,Married,46690,0
674,64,Male,95692,457,Married,46689,0
675,29,Female,37441,317,Single,46676,1
676,26,Male,50716,646,Divorced,46672,1
677,27,Female,82175,357,Single,46670,0
678,61,Female,26834,454,Married,46666,0
679,34,Male,143637,786,Divorced,46665,0
680,55,Female,38179,830,Single,46663,0
681,24,Male,46219,786,Married,46661,0
682,63,Male,123153,450,Single,46654,0
683,30,Male,35782,658,Divorced,46653,0
684,57,Male,101363,667,Single,46653,1
685,59,Female,142903,346,Single,46652,0
686,26,Male,94967,506,Married,46650,0
687,67,Male,122454,749,Divorced,46649,0
688,44,Male,129593,782,Single,46638,0
689,19,Male,29496,442,Married,46631,1
690,22,Female,108867,699,Divorced,46631,1
691,46,Male,59238,396,Married,46620,1
692,54,Female,66025,346,Divorced,46612,0
693,55,Female,149209,490,Married,46610,0
694,36,Female,79886,439,Married,46606,1
695,25,Male,43563,530,Married,46604,1
696,65,Male,23712,639,Single,46598,0
697,62,Male,114067,790,Single,46597,0
698,18,Male,65489,348,Married,46596,0
699,39,Female,52664,752,Divorced,46596,1
700,69,Female,130799,615,Married,46589,0
701,34,Male,32420,621,Single,46583,1
702,24,Male,74610,386,Divorced,46581,1
703,42,Male,25315,773,Single,46580,1
704,62,Male,90917,581,Married,46579,0
705,21,Male,95033,373,Single,46579,0
706,53,Male,114576,752,Single,46577,1
707,23,Male,137862,346,Single,46573,1
708,48,Female,117911,395,Married,46572,1
709,36,Female,99030,330,Single,46563,0
710,61,Female,83910,833,Married,46562,0
711,56,Female,117288,316,Married,46560,0
712,44,Male,80972,511,Single,46539,1
713,27,Male,141075,534,Divorced,46517,0
714,43,Male,110893,691,Single,46507,0
715,36,Male,75919,653,Single,46506,0
716,56,Male,102486,604,Single,46502,0
717,20,Female,101288,849,Divorced,46478,1
718,62,Male,122926,839,Divorced,46473,0
719,30,Female,24132,808,Married,46464,0
720,67,Male,147153,694,Divorced,46461,1
721,45,Female,61598,730,Divorced,46461,1
722,37,Male,113812,476,Single,46460,0
723,45,Female,125299,705,Married,46456,0
724,25,Male,40551,600,Married,46452,1
725,58,Male,112511,744,Divorced,46441,1
726,56,Male,88206,426,Divorced,46440,0
727,18,Male,94900,648,Single,46440,0
728,20,Female,46296,320,Divorced,46431,0
729,30,Male,110216,719,Divorced,46427,1
730,45,Female,38066,451,Married,46423,1
731,66,Male,48892,459,Divorced,46413,0
732,42,Female,95577,779,Single,46412,0
733,50,Male,94590,742,Married,46411,1
734,55,Male,97173,395,Married,46406,1
735,23,Female,96293,651,Divorced,46406,1
736,61,Male,84771,374,Single,46395,1
737,62,Male,126794,658,Married,46394,0
738,49,Female,47484,432,Single,46389,0
739,62,Male,97865,699,Single,46384,1
740,64,Female,119074,438,Divorced,46382,1
741,38,Male,149920,545,Single,46381,1
742,33,Female,47115,590,Married,46378,1
743,38,Female,46038,411,Divorced,46373,0
744,28,Female,56622,469,Married,46373,1
745,54,Female,55886,539,Single,46359,0
746,53,Male,71284,636,Single,46356,0
747,52,Male,29901,437,Divorced,46355,0
748,36,Female,76377,535,Divorced,46347,0
749,37,Male,102910,302,Married,46342,0
750,35,Male,69862,415,Married,46339,1
751,64,Male,138992,771,Single,46337,0
752,58,Female,140055,430,Divorced,46334,1
753,66,Male,131826,782,Single,46332,1
754,31,Male,52806,700,Single,46332,0
755,32,Female,37659,500,Married,46320,1
756,48,Male,134306,591,Married,46308,1
757,18,Female,43453,641,Married,46306,1
758,20,Female,50498,515,Divorced,46305,0
759,33,Female,90393,665,Married,46304,0
760,40,Male,36312,768,Divorced,46304,0
761,28,Male,21436,717,Single,46284,1
762,29,Female,47569,326,Divorced,46275,1
763,27,Female,78813,754,Married,46272,1
764,49,Female,136787,313,Divorced,46256,1
765,33,Female,110485,397,Divorced,46252,0
766,25,Female,93229,578,Married,46248,0
767,55,Female,65986,789,Married,46248,0
768,29,Male,122555,506,Single,46246,1
769,41,Female,73177,532,Divorced,46245,1
770,45,Female,148541,538,Single,46242,1
771,25,Female,29305,549,Single,46241,1
772,45,Male,52646,605,Divorced,46240,0
773,53,Male,112838,762,Single,46239,1
774,43,Male,96126,535,Divorced,46235,0
775,25,Male,140900,590,Single,46231,0
776,67,Female,137922,338,Single,46227,1
777,45,Male,144145,482,Divorced,46221,0
778,45,Female,60430,329,Married,46219,0
779,54,Female,142238,687,Divorced,46216,1
780,58,Female,88659,442,Married,46213,0
781,53,Female,135341,718,Divorced,46211,1
782,44,Female,24158,373,Divorced,46209,1
783,34,Female,94236,354,Married,46207,0
784,26,Male,96067,323,Married,46205,1
785,50,Male,47738,321,Divorced,46203,0
786,37,Male,29879,727,Divorced,46196,0
787,30,Male,25543,331,Divorced,46190,0
788,45,Male,132284,638,Married,46187,0
789,65,Female,67924,814,Divorced,46175,0
790,46,Male,62348,811,Married,46174,0
791,30,Male,104117,369,Single,46170,1
792,63,Male,56679,387,Married,46162,0
793,52,Female,99118,518,Single,46160,0
794,23,Female,63888,569,Divorced,46160,1
795,35,Female,50276,377,Divorced,46160,1
796,68,Male,123539,309,Married,46156,0
797,22,Male,24799,767,Single,46154,1
798,64,Male,110627,635,Divorced,46143,0
799,42,Male,113770,485,Divorced,46134,1
800,19,Male,132529,845,Single,46132,1
801,27,Female,144713,420,Divorced,46129,1
802,47,Male,140048,573,Divorced,46108,0
803,67,Female,110141,709,Married,46100,1
804,62,Male,80558,657,Divorced,46094,1
805,22,Female,135013,397,Single,46085,0
806,50,Female,56534,540,Divorced,46077,0
807,18,Female,51668,413,Married,46066,1
808,35,Female,24111,786,Divorced,46056,1
809,49,Male,44686,540,Single,46056,1
810,64,Male,92551,455,Divorced,46053,0
811,66,Male,92392,651,Single,46050,0
812,28,Female,36490,343,Married,46048,1
813,38,Male,55194,611,Divorced,46047,0
814,43,Male,34497,437,Divorced,46040,1
815,42,Male,139066,735,Married,46037,1
816,39,Male,73516,442,Single,46031,0
817,44,Female,137219,598,Single,46028,0
818,66,Female,108730,561,Divorced,46022,0
819,30,Male,64104,811,Single,46018,0
820,50,Male,25316,361,Single,46013,1
821,51,Male,58130,722,Divorced,46004,1
822,58,Female,90229,695,Single,46004,0
823,52,Female,127294,330,Single,46002,1
824,18,Female,49954,629,Divorced,45998,0
825,38,Male,133437,468,Divorced,45995,0
826,65,Female,41652,565,Single,45983,1
827,23,Female,34178,607,Divorced,45978,0
828,45,Female,128933,758,Single,45974,1
829,34,Female,71163,484,Single,45962,0
830,22,Female,34751,633,Single,45955,1
831,48,Male,85961,814,Single,45953,0
832,22,Male,23044,740,Divorced,45949,1
833,55,Male,83165,690,Divorced,45946,0
834,20,Male,31480,553,Married,45944,0
835,40,Female,85439,634,Divorced,45940,0
836,54,Male,63874,699,Married,45939,1
837,54,Male,124533,465,Single,45934,0
838,27,Male,86775,559,Divorced,45920,0
839,27,Female,26566,303,Single,45919,0
840,36,Male,105311,418,Married,45917,0
841,34,Female,122517,769,Divorced,45906,0
842,38,Female,73149,769,Divorced,45896,1
843,31,Female,23006,792,Divorced,45895,1
844,26,Male,92561,799,Divorced,45891,1
845,63,Female,39423,369,Single,45891,0
846,18,Male,124862,669,Divorced,45890,1
847,68,Male,110710,480,Married,45887,0
848,62,Male,112199,304,Divorced,45881,1
849,30,Female,53952,496,Married,45866,1
850,21,Female,47326,346,Married,45866,1
851,18,Male,137272,439,Single,45864,0
852,66,Female,51139,839,Divorced,45859,0
853,57,Female,82103,726,Married,45853,0
854,49,Female,132734,609,Divorced,45852,1
855,51,Male,80857,573,Single,45851,0
856,45,Female,93638,838,Single,45845,0
857,48,Female,132173,689,Divorced,45838,1
858,25,Male,92652,758,Married,45838,1
859,56,Female,32937,660,Single,45834,0
860,43,Male,146934,368,Married,45830,1
861,51,Female,50161,730,Married,45830,0
862,20,Female,24383,331,Divorced,45827,1
863,67,Female,105856,812,Single,45819,0
864,29,Female,136387,481,Divorced,45814,0
865,18,Female,90043,547,Divorced,45808,1
866,61,Female,34735,596,Divorced,45807,1
867,22,Male,79919,329,Married,45801,0
868,47,Female,115249,601,Divorced,45798,1
869,47,Female,102055,775,Single,45788,0
870,34,Female,87561,651,Married,45781,1
871,65,Male,105455,781,Divorced,45770,0
872,64,Male,57622,616,Single,45767,1
873,40,Male,58135,696,Divorced,45759,0
874,32,Female,55658,388,Divorced,45758,1
875,54,Female,104677,533,Divorced,45741,0
876,38,Male,49696,467,Married,45738,0
877,31,Male,23773,425,Divorced,45738,1
878,19,Male,44956,419,Single,45733,1
879,28,Female,141340,727,Divorced,45732,0
880,68,Male,35819,489,Divorced,45724,0
881,56,Female,21528,727,Married,45724,1
882,55,Female,147781,501,Divorced,45714,1
883,51,Female,106491,358,Single,45692,0
884,55,Male,64588,522,Single,45690,0
885,67,Female,90585,791,Divorced,45689,0
886,51,Male,119152,310,Single,45689,1
887,35,Male,147872,811,Single,45683,1
888,47,Male,40511,609,Divorced,45683,0
889,32,Male,30119,333,Single,45681,1
890,44,Female,95893,639,Single,45678,0
891,68,Female,36167,780,Divorced,45677,0
892,51,Female,76503,392,Married,45676,1
893,69,Female,130782,432,Married,45666,1
894,55,Male,140554,718,Divorced,45665,1
895,50,Male,107789,767,Married,45661,0
896,41,Male,54889,743,Married,45649,1
897,32,Male,65678,329,Married,45649,1
898,47,Female,115334,597,Married,45647,1
899,59,Male,80262,360,Divorced,45641,0
900,68,Female,24681,757,Married,45640,0
901,34,Male,100291,603,Married,45639,0
902,22,Male,86008,639,Divorced,45634,1
903,46,Male,136475,747,Divorced,45634,0
904,21,Male,118417,601,Married,45631,0
905,27,Female,33690,839,Single,45628,0
906,34,Female,45912,784,Divorced,45626,1
907,27,Female,26473,376,Divorced,45623,0
908,34,Female,61298,814,Married,45619,0
909,37,Male,38669,848,Single,45617,0
910,41,Male,119500,391,Divorced,45604,1
911,22,Female,101998,765,Divorced,45602,0
912,51,Female,40943,765,Divorced,45601,0
913,23,Male,58785,339,Single,45592,0
914,19,Male,120956,628,Divorced,45592,1
915,30,Female,83427,584,Divorced,45587,1
916,60,Female,82001,365,Single,45587,0
917,60,Female,81724,408,Divorced,45586,0
918,65,Male,139006,714,Single,45568,0
919,28,Female,30832,391,Single,45558,1
920,68,Female,25385,667,Single,45554,1
921,64,Female,115898,722,Married,45550,1
922,40,Female,34708,539,Divorced,45550,1
923,33,Female,78600,734,Divorced,45549,0
924,48,Male,43438,511,Divorced,45545,0
925,28,Female,102747,699,Single,45536,1
926,33,Male,100107,825,Married,45531,1
927,25,Female,80062,767,Single,45525,1
928,21,Female,85428,469,Divorced,45516,0
929,57,Female,106843,509,Single,45515,1
930,21,Male,31002,555,Married,45510,1
931,42,Male,56153,372,Divorced,45505,1
932,20,Male,42440,446,Single,45504,1
933,49,Female,87501,639,Married,45500,1
934,20,Female,52556,616,Single,45499,0
935,44,Male,87963,453,Single,45497,1
936,46,Male,121145,554,Divorced,45487,1
937,49,Female,110725,650,Married,45487,0
938,67,Male,110674,846,Single,45480,1
939,68,Female,26563,611,Married,45477,1
940,36,Male,99923,433,Divorced,45471,1
941,38,Male,25840,428,Divorced,45467,0
942,22,Male,35154,735,Divorced,45459,1
943,35,Female,44194,579,Married,45445,0
944,45,Female,85020,657,Married,45438,0
945,59,Male,66861,551,Single,45425,1
946,39,Female,42448,434,Married,45423,0
947,38,Female,116460,822,Divorced,45414,1
948,23,Female,43528,618,Single,45412,0
949,18,Female,49402,379,Married,45410,0
950,22,Male,24352,490,Divorced,45404,0
951,58,Female,20184,752,Divorced,45400,1
952,29,Female,30384,643,Single,45397,1
953,43,Male,34319,329,Divorced,45391,0
954,63,Female,140497,713,Married,45358,1
955,51,Female,40449,667,Divorced,45357,0
956,66,Female,76333,801,Single,45354,1
957,31,Male,61205,320,Divorced,45349,0
958,43,Male,146966,848,Divorced,45344,1
959,62,Female,30426,545,Married,45338,0
960,44,Female,27504,582,Married,45332,1
961,26,Male,76578,531,Married,45328,1
962,43,Male,78209,615,Married,45327,1
963,64,Male,136775,635,Divorced,45311,1
964,39,Female,53368,710,Married,45311,1
965,64,Female,126108,544,Divorced,45305,0
966,47,Male,131553,686,Married,45289,0
967,60,Female,123841,657,Married,45279,1
968,65,Female,72185,321,Married,45273,1
969,34,Female,117630,318,Divorced,45269,0
970,43,Female,136744,586,Married,45268,1
971,53,Female,100221,575,Divorced,45265,1
972,18,Female,145011,371,Married,45262,1
973,25,Female,28724,664,Married,45257,1
974,66,Male,25084,634,Single,45255,0
975,52,Male,54810,498,Married,45248,1
976,69,Male,142648,316,Divorced,45245,0
977,32,Male,102277,517,Single,45237,0
978,64,Male,102297,446,Divorced,45228,0
979,39,Male,145099,509,Divorced,45227,0
980,31,Male,98872,713,Single,45221,1
981,43,Male,40872,629,Married,45220,0
982,45,Male,98950,651,Single,45219,1
983,40,Female,90333,462,Divorced,45216,1
984,31,Female,88843,400,Married,45212,0
985,41,Male,132025,626,Single,45186,0
986,19,Female,118104,626,Divorced,45180,1
987,62,Female,22596,454,Married,45180,1
988,43,Male,37167,309,Divorced,45177,0
989,31,Male,107844,652,Married,45176,0
990,68,Male,137067,482,Married,45166,1
991,24,Female,109751,754,Single,45164,0
992,20,Female,149817,305,Married,45153,0
993,64,Male,97331,632,Divorced,45146,1
994,40,Female,100520,632,Married,45143,1
995,63,Female,78326,557,Divorced,45134,1
996,60,Female,97670,510,Married,45123,1
997,64,Male,30782,350,Married,45121,1
998,62,Female,62002,744,Single,45117,1
999,35,Female,107187,676,Married,45111,0
1000,55,Female,44022,785,Married,45108,1
1001,52,Female,104458,350,Divorced,45107,1
1002,68,Female,34618,453,Divorced,45106,1
1003,32,Female,37245,609,Divorced,45105,0
1004,42,Female,103796,698,Married,45089,0
1005,54,Male,30027,433,Divorced,45088,1
1006,45,Male,33986,519,Divorced,45087,1
1007,27,Female,130704,462,Married,45079,0
1008,56,Male,23526,801,Divorced,45077,0
1009,34,Female,111797,414,Single,45073,1
1010,56,Female,64361,798,Single,45066,0
1011,39,Female,87158,771,Divorced,45055,0
1012,43,Male,58286,448,Divorced,45047,0
1013,61,Female,49533,540,Divorced,45046,1
1014,42,Female,120961,422,Married,45037,0
1015,34,Male,38316,368,Single,45026,0
1016,30,Male,28699,362,Single,45014,1
1017,37,Female,99491,315,Divorced,45010,0
1018,42,Male,147441,689,Divorced,45006,0
1019,21,Male,117079,557,Married,44995,0
1020,27,Female,138166,516,Married,44988,1
1021,20,Female,120960,778,Single,44982,1
1022,58,Female,78465,413,Married,44976,1
1023,62,Male,36673,679,Single,44974,0
1024,35,Male,43395,536,Divorced,44970,0
1025,64,Male,124162,775,Divorced,44955,0
1026,53,Female,43707,428,Single,44952,1
1027,64,Male,104749,809,Divorced,44945,1
1028,39,Male,95937,464,Married,44944,0
1029,51,Female,149647,576,Divorced,44935,1
1030,64,Female,140650,556,Divorced,44933,1
1031,25,Female,106732,431,Single,44930,0
1032,57,Male,76416,556,Married,44926,0
1033,66,Female,111512,440,Married,44925,1
1034,61,Male,28758,508,Divorced,44921,1
1035,36,Male,87009,818,Divorced,44915,1
1036,59,Female,33281,350,Married,44911,0
1037,58,Female,148116,802,Married,44910,1
1038,54,Female,134268,558,Single,44908,0
1039,23,Female,52548,477,Divorced,44905,1
1040,69,Female,38371,842,Divorced,44904,1
1041,43,Male,113899,655,Married,44903,0
1042,51,Male,97593,617,Single,44902,0
1043,62,Male,125977,663,Married,44899,1
1044,23,Female,39644,354,Divorced,44899,1
1045,54,Male,113659,455,Divorced,44898,0
1046,50,Female,43874,343,Divorced,44895,1
1047,39,Female,108659,841,Divorced,44879,0
1048,38,Male,34281,621,Single,44877,0
1049,23,Male,88787,313,Divorced,44874,1
1050,23,Female,42289,656,Married,44872,0
1051,65,Male,139988,782,Single,44870,0
1052,21,Female,25054,658,Single,44868,1
1053,47,Male,120020,617,Divorced,44858,1
1054,28,Male,127508,374,Single,44852,1
1055,47,Male,132410,493,Divorced,44851,1
1056,48,Male,86846,662,Single,44840,1
1057,41,Male,114682,395,Single,44828,1
1058,26,Female,69769,339,Married,44827,1
1059,20,Male,49312,696,Married,44808,1
1060,68,Male,116517,406,Married,44800,1
1061,48,Male,134186,316,Single,44793,0
1062,57,Female,24257,826,Married,44791,1
1063,54,Female,35846,798,Married,44779,0
1064,53,Female,42483,824,Married,44779,1
1065,41,Female,46558,342,Single,44778,1
1066,48,Female,63188,649,Divorced,44775,0
1067,23,Male,33012,329,Married,44773,0
1068,19,Male,53236,740,Single,44760,0
1069,37,Male,124209,841,Single,44758,0
1070,45,Female,65076,754,Divorced,44757,1
1071,28,Female,68402,393,Married,44751,1
1072,21,Male,114467,594,Single,44748,1
1073,32,Female,52076,848,Single,44743,1
1074,23,Female,100337,388,Single,44743,1
1075,66,Female,135827,802,Divorced,44736,1
1076,47,Male,95164,513,Married,44731,0
1077,55,Male,94264,721,Single,44728,1
1078,68,Female,37335,825,Single,44727,0
1079,19,Female,142700,491,Single,44704,1
1080,32,Female,63773,523,Single,44704,1
1081,28,Female,72158,686,Married,44703,0
1082,25,Male,48570,773,Married,44701,1
1083,43,Female,107995,502,Single,44694,1
1084,68,Male,60658,746,Single,44675,0
1085,62,Male,79184,367,Single,44664,0
1086,61,Male,140640,391,Divorced,44657,1
1087,22,Female,92613,477,Divorced,44653,0
1088,23,Male,78194,302,Divorced,44648,0
1089,43,Male,87507,402,Single,44645,0
1090,21,Female,131872,572,Divorced,44639,1
1091,36,Female,53959,833,Married,44638,0
1092,37,Female,73072,415,Divorced,44635,1
1093,50,Male,65588,763,Single,44630,0
1094,37,Female,60533,403,Married,44629,0
1095,66,Male,128558,558,Single,44628,0
1096,29,Male,140881,607,Married,44612,0
1097,64,Female,88582,666,Divorced,44591,1
1098,18,Male,81743,601,Divorced,44584,1
1099,43,Male,64518,326,Married,44575,1
1100,31,Male,32703,807,Married,44561,0
1101,55,Male,69456,826,Single,44551,0
1102,54,Female,75491,664,Married,44547,0
1103,28,Male,28043,597,Single,44547,1
1104,53,Female,123212,660,Married,44546,0
1105,30,Male,145727,803,Married,44540,0
1106,60,Male,128931,329,Divorced,44538,1
1107,20,Female,88340,738,Divorced,44532,0
1108,50,Male,30176,639,Single,44530,1
1109,23,Male,23936,425,Single,44527,1
1110,67,Male,51174,665,Single,44524,1
1111,27,Male,102632,742,Married,44519,0
1112,22,Male,108768,562,Married,44518,0
1113,40,Male,145775,521,Single,44511,0
1114,27,Female,128177,301,Married,44501,1
1115,61,Female,45909,693,Divorced,44499,0
1116,19,Female,64158,605,Married,44497,1
1117,30,Male,28366,445,Divorced,44496,1
1118,57,Male,105125,829,Single,44489,0
1119,19,Male,74337,827,Married,44485,0
1120,37,Female,144296,607,Single,44484,1
1121,18,Male,79331,639,Divorced,44479,1
1122,54,Female,132918,651,Single,44479,0
1123,26,Male,82197,508,Divorced,44478,0
1124,34,Male,92042,504,Divorced,44462,1
1125,26,Male,70924,314,Single,44457,1
1126,28,Female,48842,727,Divorced,44435,0
1127,32,Male,37458,775,Single,44429,1
1128,41,Female,107367,597,Single,44418,0
1129,55,Male,85382,393,Single,44418,0
1130,52,Male,147640,406,Divorced,44413,1
1131,47,Female,94319,718,Divorced,44407,1
1132,48,Male,31170,577,Married,44406,0
1133,66,Male,139952,427,Single,44403,1
1134,22,Male,100145,758,Single,44402,0
1135,61,Male,125626,337,Single,44374,1
1136,67,Female,64942,497,Single,44368,1
1137,31,Female,108571,656,Single,44350,1
1138,28,Male,36208,306,Single,44337,1
1139,26,Male,55178,631,Single,44331,0
